from_HexID,to_HexID,distance
5,55,11770.425074139648
5,56,11626.495686622355
5,57,10173.028741206821
5,58,9902.14939456815
5,59,7773.5217085270915
5,60,7969.38588407254
5,61,7145.612732696592
5,62,7175.475054640656
6,7,2304.9268717030677
6,8,8704.07720531385
6,9,5374.0604041834395
6,10,3754.9138278772157
6,11,2110.879744626897
6,12,1023.603264615349
6,13,1378.153615632003
6,14,3451.1415365306325
6,16,6799.4155523915215
6,17,5527.554247914755
6,18,4661.163884800398
6,19,2884.238695292072
6,20,1787.9469716041103
6,22,2712.011024085148
6,23,10425.414986137504
6,24,5906.549144405682
6,25,5002.427876227709
6,26,3962.3459055871926
6,27,2866.994951692548
6,28,3202.525858657502
6,29,3213.29647048153
6,30,3755.4525945682467
6,31,10587.676890861438
6,32,11531.922122535947
6,33,10771.716776791474
6,34,10300.826776501717
6,35,3751.1222487123173
6,36,3781.0746515791852
6,38,4199.4683568140335
6,39,11903.223681437206
6,40,11412.771745991327
6,42,9220.557667465717
6,44,5813.128368796073
6,45,4880.809890636873
6,46,5500.143269997342
6,47,11812.622790881676
6,48,10784.934350123433
6,49,9818.7605733203
6,50,8916.952361869007
6,51,8254.366159720788
6,52,7584.355412328252
6,53,5927.75814427432
6,54,5765.856571144645
6,55,11697.807635309302
6,56,11122.949892689328
6,57,9669.482947273793
6,58,9398.603600635124
6,59,7269.975914594067
6,60,7465.840090139515
6,61,6642.066938763567
6,62,6671.929260707633
7,8,10735.292360792357
7,9,7262.93846447142
7,10,5398.139769763521
7,11,4064.9197398367974
7,12,2715.806256062344
7,13,1194.8920671344267
7,14,2461.1711702608295
7,16,7947.775527718341
7,17,6910.959054125474
7,18,5858.251256165552
7,19,4182.75986089576
7,20,3247.7978268150514
7,22,2053.321920977117
7,23,11876.73045934584
7,24,7054.9091197325015
7,25,6150.787851554529
7,26,5110.705880914011
7,27,4015.354927019366
7,28,3528.325392943681
7,29,3031.881019409647
7,30,3192.9850879930023
7,31,11976.163769611298
7,32,11229.603630439098
7,33,10429.555261819307
7,34,9994.197521242619
7,35,4764.982281925625
7,36,4318.554744336679
7,38,4018.0529057421504
7,39,11561.062166465032
7,40,11070.610231019153
7,42,8992.160489169306
7,44,6465.850345663789
7,45,4538.648375664704
7,46,5318.727818925459
7,47,11470.461275909503
7,48,10442.772835151258
7,49,9476.599058348125
7,50,8574.790846896833
7,51,8025.968981424375
7,52,7355.958234031839
7,53,5699.360965977908
7,54,5423.695056172476
7,55,11355.646120337127
7,56,10780.788377717154
7,57,9327.321432301622
7,58,9056.44208566296
7,59,6927.814399621898
7,60,7123.678575167346
7,61,6299.905423791398
7,62,6471.448458079747
8,9,5182.760282189815
8,10,6334.355499097084
8,11,7290.502710769658
8,12,8472.693214133122
8,13,9801.253233891248
8,14,10975.51953228839
8,16,3450.8032020568667
8,17,4907.5261320235895
8,18,5986.767736235883
8,19,7053.166744539632
8,20,8007.800578611882
8,22,9947.057125056488
8,23,3266.6655238692692
8,24,4153.049507432172
8,25,4911.18198256367
8,26,5832.5373698825215
8,27,7336.084407317014
8,28,8480.577038567857
8,29,9539.249218999135
8,30,10327.487076377254
8,31,3461.650447171818
8,32,4373.172660267712
8,33,5060.145800185336
8,34,6352.288700828392
8,35,8200.107432979608
8,36,8263.741047167883
8,38,10322.318547350787
8,39,4790.926482991094
8,40,6454.851985212421
8,42,7929.616345876406
8,44,8384.214426298427
8,45,9795.326897889321
8,46,10878.28164109385
8,47,5603.841643083375
8,48,5899.889840633691
8,49,6728.196272601059
8,50,7089.1994069661
8,51,7557.244088650628
8,52,8714.076777637996
8,53,8914.927199183432
8,54,10572.209027945637
8,55,6356.978634993564
8,56,6877.02890014101
8,57,7997.363303547142
8,58,8277.639574487079
8,59,9167.444654228115
8,60,9273.56502198579
8,61,10188.059513461192
8,62,11274.294638359992
9,10,2781.322819134227
9,11,3960.4859096392415
9,12,5140.691595606582
9,13,6328.899337570301
9,14,7427.134940215601
9,16,3171.711745380077
9,17,1756.8205824160977
9,18,2019.2463020290215
9,19,3140.601182736357
9,20,4224.646105913023
9,22,6398.672532983697
9,23,6904.098063013477
9,24,2404.977445919035
9,25,2420.609413706188
9,26,2897.8318016925987
9,27,3959.0045491958826
9,28,4938.181402526459
9,29,5990.86462692635
9,30,6779.102484304475
9,31,7066.359967737406
9,32,8010.605199411917
9,33,8697.578339329539
9,34,9989.7212399726
9,35,4913.613522159065
9,36,4943.565925025937
9,38,6779.922911309392
9,39,8395.63600355668
9,40,9768.142890084106
